Date,Close,High,Low,Open,Volume
2016-09-29,282.6683349609375,317.2003333566151,280.3883742603252,313.4953935942109,89058658
2016-09-30,294.733154296875,296.7756183833532,278.3933836225057,282.52582848987015,12045593
2016-10-03,294.2107849121094,298.0582180425197,291.93079447349896,297.25072384478534,3169557
2016-10-04,289.0332946777344,294.06820982499335,288.32080504418207,293.4982413111734,3173993
2016-10-05,298.0581970214844,299.2456798781437,288.8908351663307,289.74581702486927,5485589
2016-10-06,300.71807861328125,306.6554915458707,298.29562573329434,299.10311969038133,5753209
2016-10-07,301.383056640625,303.71053392277446,299.67309344768336,302.0955461362293,1009789
2016-10-10,308.3655700683594,310.59804375335256,302.19065889227903,303.14064522706065,3482805
2016-10-13,301.6680908203125,312.2604596028396,299.9581273440778,305.89554079111025,3088238
2016-10-14,310.97802734375,312.3080023921828,303.1881279309152,303.71063780116924,2771778
2016-10-17,311.2154846191406,315.11043383365273,307.9855373405006,311.5954733005198,2153353
2016-10-18,314.3504638671875,316.34544091445383,312.0230148047779,312.73550453656725,2774228
2016-10-19,308.65045166015625,315.8228634957046,307.79547004162845,315.01536958160017,1227049
2016-10-20,307.79559326171875,312.9255140178239,306.418101386719,309.60056162147816,946203
2016-10-21,310.5030212402344,312.9254746563489,306.8930559835125,308.60304868131146,1122150
2016-10-24,307.7005615234375,313.3529916922381,306.9405840682139,311.4530190628976,684940
2016-10-25,307.9380187988281,311.5954714417506,306.98803260540814,308.1755153471831,964425
2016-10-26,304.37554931640625,309.12547995177863,303.33055877836915,307.74801746228616,940792
2016-10-27,298.3907165527344,304.0431179067364,296.68072373816847,304.0431179067364,1243528
2016-10-28,293.165771484375,298.62819258837754,291.6457876397878,297.34570531352955,1188812
2016-11-01,295.730712890625,299.67317908596715,294.54323005860147,297.2506967138711,1028849
2016-11-02,292.100341796875,296.7338281110331,291.4315803743539,296.1606081996116,881783
2016-11-03,290.4762268066406,294.05881484892865,288.13562011211815,291.43158361791745,1243070
2016-11-04,289.8552551269531,292.29143252593536,288.99543981473795,291.3360757001015,1157870
2016-11-07,291.2882995605469,294.15437012851913,289.13874663456767,292.148114899903,1228091
2016-11-08,289.9508361816406,293.246829342318,289.1865622788189,292.3392285719342,412371
2016-11-09,284.74407958984375,287.3235545848452,258.90169008310244,277.0534690926188,2590826
2016-11-10,299.6954650878906,300.84187585143326,287.56242104294427,289.42537862207115,2123137
2016-11-11,291.24053955078125,295.8740260724539,289.04320131778513,295.8740260724539,1313176
