Date,Close,High,Low,Open,Volume
2015-01-01,480.2580261230469,481.2215212833082,474.2842966911069,476.4521905208547,944551
2015-01-02,493.12078857421875,498.51642105119726,479.1018147489221,479.1018147489221,4193093
2015-01-05,504.68280029296875,506.8024896184213,488.20691438667734,491.48282760880886,6758676
2015-01-06,483.1004333496094,495.577786557364,481.0288887495138,495.577786557364,7979598
2015-01-07,475.8259582519531,482.1368817958479,471.3456459456888,476.9339777784329,9232656
2015-01-08,493.3134460449219,496.0112620560942,482.7149107402486,485.60542577227915,5535587
2015-01-09,503.2375793457031,505.7908713173635,496.6857526179485,502.22587967743874,4053562
2015-01-12,503.2375793457031,505.54996780079716,492.59086834289207,499.5762381868161,2560568
2015-01-13,500.4915771484375,506.51345166812973,496.4448677233198,501.35872279971414,4328812
2015-01-14,501.3587646484375,507.4288441523673,495.19236533881934,502.466813903385,6070608
2015-01-15,513.4989013671875,516.4375914667437,504.63468602734565,509.0186189369322,6902556
2015-01-16,506.56170654296875,516.2449231030773,503.3339676895992,511.7164359242228,4250137
2015-01-19,518.8463745117188,519.9062193310533,504.05663264805855,507.2843715897413,4617341
2015-01-20,538.7908935546875,540.5251850393126,515.233226187721,519.087266702992,6140342
2015-01-21,531.3719482421875,538.0682704316027,526.0726645468253,536.5266779204659,6521363
2015-01-22,545.8244018554688,547.9440911891381,528.5295152872325,530.5528551057351,6010572
2015-01-23,566.9733276367188,569.5747648151248,553.050732098502,554.0142273497635,7764736
2015-01-27,582.4856567382812,585.5206961689869,574.29588855452,574.29588855452,7213518
2015-01-28,567.6959228515625,577.3309338530348,565.5761740693495,577.1382348217718,8297785
2015-01-29,576.7528076171875,578.7761473432147,559.4097768031789,564.6126503843917,5874507
2015-01-30,563.7937622070312,582.6302419259313,559.8915769355156,579.4506483338388,4180985
2015-02-02,570.87548828125,574.1514314313083,559.6506799350248,566.3470013590575,4363228
2015-02-03,581.2813720703125,590.0492381647424,574.440496449752,575.8375348241451,6100343
2015-02-04,569.815673828125,584.5090657086859,566.7324889944312,584.5090657086859,3398715
2015-02-05,567.6959228515625,580.8958659314014,560.758698287773,569.43021413293,6847443
2015-02-06,539.17626953125,551.1236698177096,532.0463453932323,546.3543387115902,12221202
2015-02-09,522.8448486328125,534.2142106074512,521.5441004236271,529.9266273470969,4628548
2015-02-10,543.5120239257812,547.2697149386851,523.5193483626633,524.1456500109229,5617236
2015-02-11,538.5017700195312,550.545518646933,533.154342300419,546.3061400523756,4637550
2015-02-12,541.2958984375,545.3426373874752,532.3353343662259,541.6812964862293,5488927
2015-02-13,544.9090576171875,546.4988543537395,534.7440945000187,542.1630666861685,3506531
2015-02-16,553.1951904296875,559.2652695533366,544.860927333053,548.2331604915685,5793607
2015-02-18,562.9747314453125,565.5761683410157,540.1878631951306,551.7981283069358,5846505
2015-02-19,555.5076293945312,570.9236710338491,551.2199867186812,564.6126884953976,4316943
2015-02-20,558.7352905273438,563.6491751881706,551.3645229744218,558.3498924706764,3907248
2015-02-23,553.243408203125,563.1193232764423,551.1718637796669,560.758730289594,3040407
2015-02-24,543.8010864257812,556.9047413850358,539.513502620767,555.9412460848447,4350356
2015-02-25,547.4623413085938,554.9776628982843,543.4156022503055,546.0170985871761,3082740
2015-02-26,540.1879272460938,551.1718920958643,537.008392885454,549.2930466181416,3570924
2015-02-27,554.15869140625,559.7952274732694,542.9338831896048,546.354320862416,4357037
2015-03-02,563.649169921875,579.0652109211696,552.1835184048296,575.5966284435714,4951897
2015-03-03,553.1470336914062,561.2404525390037,551.1236344007668,561.2404525390037,3593208
2015-03-04,553.1470336914062,570.4900655879267,549.2929935820017,560.2769573712327,6242783
2015-03-05,549.8711547851562,556.7120307121421,546.9806689448778,554.9777392079751,3354510
2015-03-09,544.4755249023438,552.665293374404,541.4886304046591,550.1601464669393,3566055
2015-03-10,539.75439453125,551.7982044007052,538.3091516121139,547.1733676211426,3917160
2015-03-11,530.7938232421875,544.571924465296,528.1923265776073,540.5251848972414,3184841
2015-03-12,543.3193359375,546.2580263068957,534.0697216656558,534.6478188427507,3430749
2015-03-13,537.9718627929688,545.05364178359,534.8404736237808,545.0054373036589,5382475
2015-03-16,536.5747680664062,545.053644886782,534.0215354502404,538.6463125104563,2786971
2015-03-17,550.690185546875,557.8682554944803,541.8741140953894,543.4157066276719,5395883
2015-03-18,539.75439453125,550.1602029873573,536.1894025590539,549.5339607748951,4569613
2015-03-19,533.5879516601562,548.1850533659842,531.1310090412882,544.3792173904151,3295114
2015-03-20,527.6141967773438,530.5528868851137,521.2550689571137,528.9149450291679,5119749
2015-03-23,531.3236694335938,537.4419530138147,528.0477858056703,528.0477858056703,3153860
2015-03-24,512.824462890625,532.335389732605,509.1149765666356,531.6609430771817,4519046
2015-03-25,522.0740966796875,525.6872336214054,514.0288221066429,515.9558720636646,8625253
2015-03-26,505.1164245605469,519.3280677614703,501.79233643800495,511.52369728912345,6544581
2015-03-27,515.8112182617188,517.20831583664,499.2389841305078,506.46525661587833,4721243
2015-03-30,520.2916259765625,521.3033257671309,511.95736185964023,517.2565860431857,4012522
2015-03-31,530.1192626953125,539.3688747292507,517.9791060369281,520.4360481642976,5409542
2015-04-01,544.2827758789062,545.7280185168339,527.9995305099749,529.0593751111218,4222512
2015-04-06,553.2857666015625,558.4957731423839,540.8205997898382,549.146957471911,5728358
2015-04-07,545.6897583007812,555.769010961162,539.5545946248158,554.1621554905989,3201751
2015-04-08,546.8097534179688,554.6978133517854,544.5699390672339,550.2181846503158,3774897
2015-04-09,545.2516479492188,550.0720960936129,537.8017671906235,548.0757410772657,3043135
2015-04-10,547.9296264648438,554.5030287898313,541.0153453933483,544.180316883157,2808049
2015-04-13,541.6971435546875,549.1470246750853,537.9965727088559,548.2705470944522,2889208
2015-04-15,526.3104858398438,536.8279188937713,524.1680314640769,536.8279188937713,4118983
2015-04-16,527.0894775390625,536.827851258029,520.2239359548544,529.5240709688042,4027716
2015-04-17,521.3438720703125,530.5466481603519,520.1753146428915,527.3329963582983,2728290
2015-04-20,519.2501220703125,528.9398162466435,507.41797369123555,528.9398162466435,5011252
2015-04-21,513.6018676757812,523.9245203231785,509.80387804681027,517.5458972515171,3243871
2015-04-22,509.8039245605469,515.8417288689859,497.29010690591605,515.1600307402662,4311384
2015-04-23,498.6047668457031,513.9913864349182,495.14765583824556,513.9913864349182,4961920
2015-04-24,502.69488525390625,506.39545554135236,495.29371495985464,501.76972782246503,4302328
2015-04-27,503.3279113769531,509.3170360542603,499.62734059347855,507.3693609641867,3082875
2015-04-28,515.9877319335938,519.8344016207295,504.7886016313335,506.88237585447496,6417077
2015-04-29,507.2719421386719,514.1861641310148,503.2791730042081,512.9688673409319,3685760
2015-04-30,494.9529113769531,507.1745601637217,493.4921551210448,504.6426064288102,10009172
2015-05-04,493.1999816894531,502.5001173219926,484.48412474358787,498.3613082161429,5849866
2015-05-05,497.0953369140625,502.20798351292353,492.810428370165,496.1701794513664,3398712
2015-05-06,484.82501220703125,495.196375785551,482.82862747217024,495.196375785551,5925410
2015-05-07,475.3301086425781,489.84028202718497,469.9740021790602,480.5888254083813,5504557
2015-05-08,500.26031494140625,502.40276924043565,484.33806653129284,485.70143303105664,6229295
2015-05-11,515.8417358398438,517.0590327153209,503.47398769733155,508.5866345743354,5520513
2015-05-12,500.1142272949219,511.9463764836839,497.7770232805452,511.9463764836839,4569616
2015-05-13,506.833740234375,511.8002877234669,493.2973751697394,503.4739889619544,4442178
2015-05-14,503.08441162109375,505.4216453169634,496.75449780545654,505.4216453169634,3587736
2015-05-15,506.298095703125,510.77772403564103,503.52262340810023,505.4216182545237,4038816
2015-05-18,507.0771484375,510.68035872200323,496.9492156548397,503.7173975041345,4363711
2015-05-19,496.46234130859375,505.1781987457024,495.39114384320936,503.3766231616495,5500642
2015-05-20,492.0314025878906,500.4063814098015,490.3758669310037,497.6309682779062,6385674
2015-05-21,497.82574462890625,499.09172149821245,491.7879402079947,493.24869646603827,4708702
2015-05-22,501.1855163574219,503.42533082347035,496.8519273940929,498.36136370132164,4744826
2015-05-25,492.080078125,500.55247628440475,489.84026375691747,499.5786387819059,3080546
2015-05-26,484.58154296875,492.7617719746952,480.63748328646733,491.78793448067404,7389680
2015-05-27,459.4078369140625,462.52412877655496,451.42235759090164,461.20944221834213,15936377
2015-05-28,471.67816162109375,474.6970635752478,459.8947228627788,461.452868682906,11792862
2015-05-29,469.048828125,477.4238366080039,466.85769373975165,472.5059690976669,7892019
2015-06-01,459.6999816894531,470.2661245474085,458.67746419833185,470.2661245474085,4610219
2015-06-02,454.7333984375,465.88381914545295,452.8344035671352,460.72249266987853,6237231
2015-06-03,444.89764404296875,456.4863037298245,423.3271505145542,454.7820881958998,9702740
2015-06-04,439.39544677734375,446.45576792749927,433.7958817272204,444.89762214363316,8001049
2015-06-05,430.5335388183594,437.78860992582554,428.00155552670157,433.9906498479189,11195670
2015-06-08,424.2036437988281,426.5408479809182,417.82498999866556,423.9114747015896,7072020
2015-06-09,428.5371398925781,432.18903017590026,420.0160625648265,420.0160625648265,7741629
2015-06-10,434.9158020019531,437.6425349171614,424.5931193043906,428.3910793359878,9716102
2015-06-11,418.94488525390625,435.1105632402691,416.8998206534746,434.81842389127627,9668308
2015-06-12,410.7646484375,418.2632091267385,406.3336996696895,415.3903765943149,10871836
2015-06-15,415.19561767578125,416.7537635956218,407.1614584244887,414.8547686121972,7287773
2015-06-16,421.4768371582031,424.39834951295734,410.2290264800638,415.877271811591,6192559
2015-06-17,422.35333251953125,425.95651341143264,415.3416906836317,424.5931468653304,7034146
2015-06-18,433.7958984375,435.7922532967821,420.11346460864127,423.52189564001276,8198142
2015-06-19,421.7203369140625,433.16292806617037,420.30829030551314,433.16292806617037,6891821
2015-06-22,428.97540283203125,432.38383395555473,423.61929678078,423.61929678078,5281379
2015-06-23,424.5931396484375,435.6948809339451,423.61930217217963,429.4623270297269,5762483
2015-06-24,419.3344421386719,427.2225319960627,416.8998483381909,427.2225319960627,7081258
2015-06-25,421.0873107910156,424.690521272387,418.2631881073476,421.671619209503,7745469
2015-06-26,426.1512451171875,427.31983214631407,419.9186918043705,423.6192619753423,5009173
2015-06-29,417.0458679199219,421.18467688351717,407.2101042037814,417.58146660401763,7143044
2015-06-30,422.7915344238281,424.83659906804525,411.6411131508455,416.80243988796184,6387312
2015-07-01,432.8707580566406,435.69488079304296,420.11348117795575,425.3235176180828,6054910
2015-07-02,424.982666015625,433.3576742024713,423.6192995012922,433.3576742024713,4641851
2015-07-03,421.8177185058594,424.5931613992051,419.18837501676563,424.5931613992051,3709457
2015-07-06,419.8213195800781,422.1585234546804,409.6934163106951,416.80241762076867,4600687
2015-07-07,420.259521484375,424.30097050241807,416.80241057405294,422.98628405794375,5667938
2015-07-08,394.35546875,412.9070594138304,389.53496171116075,412.9070594138304,15521757
2015-07-09,387.39251708984375,392.7973326484014,383.93540610704474,389.6810409901793,9351601
2015-07-10,391.3852844238281,395.1832447214336,387.6360041134481,389.77845849628295,13661389
2015-07-13,391.580078125,396.05973672248433,386.6621807498193,396.05973672248433,8047912
2015-07-14,375.85260009765625,392.9434365662171,370.98341253177995,392.9434365662171,11333562
2015-07-15,383.9841003417969,384.66579845457056,372.5902198393226,376.87509873903497,15561638
2015-07-16,384.90924072265625,388.2202820108472,382.1825078310072,384.5683916814102,5199913
2015-07-17,387.6360168457031,392.69998388828225,380.1861656866334,385.590981808472,6590110
2015-07-20,380.5269775390625,391.3852589901391,379.11490137134314,388.56113637386034,5777196
2015-07-21,378.9201965332031,383.0102964104569,375.99868388409465,381.54954008590266,6461958
2015-07-22,379.3583984375,382.5233704142855,375.8526071000834,377.8489621516213,5955109
2015-07-23,390.84967041015625,392.8460253149573,374.9274219995883,378.5793124736103,9510349
2015-07-24,380.0400695800781,388.9019964289166,378.8227727524674,387.14907116566064,7059848
2015-07-27,367.5749816894531,375.1709024139327,363.2413928628083,374.1970648995552,8450904
2015-07-28,360.417236328125,365.091644072573,356.52188663469843,363.2413589120273,10975840
2015-07-29,366.60107421875,370.0095048686605,362.94918423670305,364.117771199464,9532212
2015-07-30,367.5749816894531,372.49284924939457,366.16290540594076,371.6650814183412,6562559
2015-07-31,373.8075256347656,380.2835389847843,370.1069253496395,370.83730346548737,6947628
2015-08-03,378.043701171875,384.08147538974055,372.00589723484967,376.24209598750775,6647982
2015-08-04,370.78863525390625,376.87511974592707,368.1105820774171,375.8038925314989,5621275
2015-08-05,366.55242919921875,378.3358688976498,365.2864523363895,368.8409532689443,8298929
2015-08-06,373.0771484375,374.6352943656442,363.4361632284028,366.6498150583813,7976356
2015-08-07,383.107666015625,385.6396494558849,372.3954535307393,372.3954535307393,10706804
2015-08-10,375.609130859375,384.95794696511496,372.1033099601417,373.953595242771,14494111
2015-08-11,359.4920959472656,377.84893819245826,357.9339500521243,376.9724904136791,9984809
2015-08-12,345.9070739746094,356.27843686868823,344.30021840749197,355.4506690927224,11107801
2015-08-13,340.2588195800781,351.5066606365359,338.8954530117942,347.5626008949875,11147702
2015-08-14,345.9557800292969,350.33804888258845,336.0713351151495,342.2552093297379,6400810
2015-08-17,346.78350830078125,352.8212824227063,336.21736643846333,345.12797281298606,5812093
2015-08-18,339.4797668457031,348.9746827056952,338.6033190178441,346.5400888954408,5623977
2015-08-19,342.0603942871094,345.614894931599,335.0000729815391,339.57712075005537,6435894
2015-08-20,333.2472229003906,340.55100455613416,332.0786059478062,338.8954688265002,7789676
2015-08-21,323.70355224609375,330.52041418150134,319.1752141899763,330.52041418150134,8793065
2015-08-24,300.1854248046875,308.7065033676754,293.7094110406494,308.7065033676754,14753473
2015-08-25,320.2464904785156,322.6810844007802,297.79951668373775,299.9419712229962,13398318
2015-08-26,326.3329162597656,332.46807994652886,309.9237502478244,313.57564047069746,13781660
2015-08-27,325.3103942871094,333.588012764839,318.6883113925901,329.5465932166032,17224851
2015-08-28,331.1534423828125,333.052437466559,326.4790340955085,333.052437466559,7123909
2015-08-31,331.2508239746094,339.6258325269928,323.75229295891586,331.10475429154855,7244287
2015-09-01,321.26898193359375,330.4717580996509,316.59457387032893,326.1868790884645,8606005
2015-09-02,315.9615783691406,323.80095809860023,313.0400659652435,320.2464572843576,8097313
2015-09-03,324.823486328125,330.9099707048262,317.665804476454,317.665804476454,8138855
2015-09-04,314.4521179199219,322.14542810654376,307.7326452181676,321.3663700063143,6592654
2015-09-07,314.4034423828125,324.28788705027216,311.62799956782914,319.22392016963016,5357928
2015-09-08,322.2428283691406,324.5313524774805,308.02479467985813,317.4710304805961,6729868
2015-09-09,335.8765563964844,341.5248318724408,324.87220425270385,326.57641992129055,8833492
2015-09-10,344.83587646484375,347.1244006117952,322.3402235031197,331.15344129129505,9872906
2015-09-11,335.5843811035156,349.5102443313001,333.29585722113103,345.61489464865724,8569963
2015-09-14,337.726806640625,341.7195460214984,333.2958582505965,339.7718711741611,5480940
2015-09-15,325.6025695800781,336.89909036817676,324.33656301603406,336.89909036817676,5802405
2015-09-16,329.20574951171875,331.49427354248655,323.80096336428034,328.8649301677171,5708786
2015-09-18,321.6098327636719,325.06694398368626,318.29879122409324,320.58731528145967,14893326
2015-09-21,323.02191162109375,326.1381737990839,317.13017689665935,318.29879378788195,5172386
2015-09-22,307.5378723144531,324.8721977418899,305.7849766924162,323.31405178943373,7122834
2015-09-23,302.1817626953125,304.37289705822485,298.237732729735,302.86346082921665,8954516
2015-09-24,295.4622497558594,303.83725701484366,293.7093543915138,301.59744296938453,13799813
2015-09-28,277.5436706542969,296.4361110637749,276.0829144929585,296.4361110637749,13577316
2015-09-29,281.1955261230469,287.08723002081956,271.79800192977893,273.8430662454142,12304403
2015-09-30,290.78790283203125,291.90781008786837,280.5626084002627,281.68251565609984,12926187
2015-10-01,289.9601135253906,293.61200412394714,283.87362919446304,293.56332413696447,7501080
2015-10-05,306.9048767089844,313.673059100971,294.58583849746805,294.58583849746805,14527820
