Date,Close,High,Low,Open,Volume
2015-01-01,94.50641632080078,95.04726418287481,92.38735932591577,92.99913960765247,2674400
2015-01-02,94.79457092285156,95.66790683846172,94.27589031930687,94.87880232047195,3664240
2015-01-05,94.5684814453125,96.37721068405664,93.80597489205348,94.79457090903365,3392870
2015-01-06,91.11945343017578,93.89018711968116,90.48551280897048,93.46017547439754,5549800
2015-01-07,89.71414184570312,90.95100120425032,88.41965582386844,90.08209610671061,5286870
2015-01-08,90.6229476928711,91.75783922464082,88.53935713709194,90.88007261248879,4780810
2015-01-09,89.81166076660156,91.76669191345172,89.0225564207752,91.0573814440751,5046040
2015-01-12,88.72554016113281,89.72743500470091,88.45511628875789,89.55454149708326,2409440
2015-01-13,88.08273315429688,89.90476789473307,87.7014799289542,89.19102662744574,5067780
2015-01-14,85.84841918945312,88.48616335795866,85.38737203016495,88.22017018928149,5881870
2015-01-15,86.08782196044922,87.59953618083875,84.81993370536249,86.70846372259466,6814340
2015-01-16,86.93011474609375,88.00294213372476,85.20117944464032,86.33164026381553,4952730
2015-01-19,86.59318542480469,87.96303451783014,86.20750146537662,87.42218676821405,3389350
2015-01-20,89.11566925048828,89.39495462394602,86.77938456383221,86.85031697418118,6121230
2015-01-21,88.65904998779297,89.81610868185476,87.06753536774032,89.55898377600917,5028900
2015-01-22,88.06499481201172,89.51464453835196,87.4399224473576,88.75213810375924,3852690
2015-01-23,90.02003479003906,90.52541638144366,88.22016713581719,89.55011940419635,5485050
2015-01-27,90.12642669677734,90.80913250067663,88.80090526609636,90.0865297551732,4699280
2015-01-28,88.224609375,90.17077284416646,87.7768611548299,89.99344855772965,4527080
2015-01-29,88.41078186035156,88.9073019258804,86.7439109465045,88.11376002744322,7116890
2015-01-30,86.66412353515625,89.14669699019714,84.90858360264224,88.30882734989171,8125080
2015-02-02,88.39749908447266,89.51466098109425,86.62866674301671,86.73505860446511,4969410
2015-02-03,87.37786102294922,89.19102754009731,86.7128849322555,88.39748561709031,5147100
2015-02-04,88.22017669677734,89.33733861734588,87.5108660376413,87.59953494339915,4891080
2015-02-05,86.57989501953125,88.66348557771,86.11441036735084,88.30883028250175,5187440
2015-02-06,85.19230651855469,87.3069324744599,84.58496382685234,86.78381440913181,4718950
2015-02-09,82.99788665771484,84.58052630563462,81.74772830527728,84.23030852550806,7214190
2015-02-10,83.21955108642578,85.46273626960456,82.19548887362568,82.72303771403479,4334980
2015-02-11,86.69959259033203,87.7591209720544,83.06882177481233,83.06882177481233,4968810
2015-02-12,86.16761016845703,87.50200001567214,85.24994656899969,86.98775015272204,4874410
2015-02-13,87.42219543457031,88.61028965895156,86.18090528347355,86.87248615321094,6535110
2015-02-16,87.88324737548828,88.93390749146407,87.3512610623232,87.95417302135492,4547420
2015-02-18,86.28730773925781,88.6989557367706,86.0035848433438,88.11377345892377,4624720
2015-02-19,91.99723052978516,93.27398006674453,86.46019366097191,86.78381347520435,10900420
2015-02-20,90.81358337402344,93.81483767432177,90.46779630023873,93.10553380492463,6068460
2015-02-23,88.41078186035156,91.57607444795633,87.88767059882277,91.14605604812978,6027130
2015-02-24,90.41458892822266,91.5716476966385,87.01877577469729,88.66348642424133,6011050
2015-02-25,88.6767807006836,91.75783533754179,88.18912884543114,91.74010561757208,3899270
2015-02-26,87.97633361816406,89.94909462667378,87.33352476341187,89.37278743830136,6711410
2015-02-27,89.51908111572266,90.36581899004243,88.22016435483876,88.92947491474276,7951640
2015-03-02,89.27082824707031,90.60964877271708,87.8832492982865,90.17076208409958,5523170
2015-03-03,88.80978393554688,90.70275130626015,88.19800370117173,88.92948153890013,7891180
2015-03-04,87.94974517822266,90.5874825491539,87.3424024602291,90.4367562455549,9128560
2015-03-05,87.9187240600586,90.2328350344124,87.17394719154666,89.63879124699011,6330360
2015-03-09,85.09034729003906,88.29109962665362,84.77115820418092,88.29109962665362,4438780
2015-03-10,83.74708557128906,85.78191066593455,83.3436651431302,85.56025198204324,4668640
2015-03-11,82.51467895507812,84.50960747577328,82.2087888329202,84.23031531823997,4492530
