Date,Close,High,Low,Open,Volume
2015-01-01,492.45318603515625,493.2347572542094,487.74938907712334,491.22294988468497,266598
2015-01-02,505.9422302246094,507.4330090689354,491.9465992055672,492.8294448491291,291180
2015-01-05,507.845458984375,513.4538556489049,503.23572378136214,506.56455715337387,641685
2015-01-06,488.4803161621094,504.972603159782,483.68240068668456,504.68314928786504,812394
2015-01-07,494.6241455078125,497.0121968097157,487.7493309274888,492.091310044077,843430
2015-01-08,495.7023010253906,501.06463832661984,491.84516915968675,496.43320615985556,266021
2015-01-09,492.74981689453125,501.3107451951553,491.3675833811515,496.43325394932134,329649
2015-01-12,497.236572265625,499.03850252484796,491.0781786225789,493.4662872431739,184597
2015-01-13,513.2730102539062,519.5905580937258,498.89380627493045,501.78845928103783,611309
2015-01-14,516.232666015625,521.0233668575411,512.4117155538576,513.0775279938556,347284
2015-01-15,530.9013671875,534.4980141648715,516.7031303628789,521.0378387949854,697076
2015-01-16,526.3206176757812,535.1348189964598,523.2233585929614,530.9013849121123,509549
2015-01-19,528.636474609375,537.6822523602009,527.232543063842,528.6509015045133,472032
2015-01-20,534.2880859375,536.5241966722451,530.5901648261199,533.6223307534361,441416
2015-01-21,547.5601196289062,551.4317361938622,528.8534223938475,535.7354502657023,758001
2015-01-22,551.3447265625,553.5736233555556,544.2383397204384,552.8789000466985,481759
2015-01-23,548.978515625,556.0125415871622,543.7753882376746,555.7737536206932,601141
2015-01-27,557.2210693359375,559.2473034127961,546.3660926217569,549.7962579354929,839250
2015-01-28,563.6905517578125,566.3391456299369,554.3480525057352,554.3480525057352,786672
2015-01-29,569.0746459960938,571.6943291090856,557.4598530599767,563.5892783641239,537695
2015-01-30,562.1492919921875,575.3127446931769,558.8565825180522,568.7997464609765,727295
2015-02-02,551.1856079101562,561.3313751474124,549.9843403673318,554.0512919459767,397704
2015-02-03,562.713623046875,564.7471277202399,549.9844104876411,553.1540328480253,1131714
2015-02-04,564.0452270507812,569.8707145185738,560.875547236895,563.2926241747681,587771
2015-02-05,562.6484985351562,568.1265949372947,557.2210107487217,561.5919005584207,1163469
2015-02-06,550.7079467773438,567.0627715921237,547.4297798199545,555.8025277202387,605062
2015-02-09,536.7412719726562,550.114598085974,533.5064999277207,549.2606636077647,265445
2015-02-10,551.909423828125,554.2034717495533,528.5495914401135,533.9191440503955,480858
2015-02-11,556.3743286132812,562.6774489417049,549.2824237192846,551.9093202058078,764819
2015-02-12,553.9283447265625,569.0167550666771,551.0843578529845,565.4708312191083,730328
2015-02-13,558.6610717773438,563.5747447634807,555.7736899244057,555.7736899244057,392409
2015-02-16,557.9808349609375,564.4286818415237,555.1947275773563,558.9650122516773,259994
2015-02-18,559.7393798828125,562.2866421221538,551.4317234496407,558.0893901089091,570707
2015-02-19,547.9797973632812,564.4576538329179,544.3542968177792,559.8262211549464,802206
2015-02-20,544.29638671875,552.1770761745115,542.8925127814853,548.2331533485524,275256
2015-02-23,534.888916015625,549.8904248164441,528.6147052915021,545.787290002416,442881
2015-02-24,532.8770141601562,536.5966333641405,528.8534569774434,533.9190708730622,298075
2015-02-25,530.9231567382812,538.4058477579589,528.2745052151686,534.2158087149439,278536
2015-02-26,520.7338256835938,537.5083479811708,518.2372295515046,531.8999519279713,791021
2015-02-27,542.0602416992188,546.0765849776689,520.2562866234015,525.7850489272967,788973
2015-03-02,577.0927734375,580.0236075836424,547.8206137001131,549.9843609469282,1010770
2015-03-03,578.612548828125,582.5275607978951,567.3523595426647,576.0363180956595,753348
2015-03-04,561.9682006835938,580.0742325602811,558.9215508855394,578.3519368178554,465680
2015-03-05,547.77001953125,565.9050233368025,543.8550076291418,562.431405625895,579547
2015-03-09,537.0235595703125,551.1422189835879,535.511140488096,546.3660592904969,416679
2015-03-10,535.3446044921875,542.516142624943,531.8927421513304,536.9584123954369,396550
2015-03-11,535.6558227539062,538.550475159915,526.8560496698668,535.0768579229667,250007
2015-03-12,541.4669189453125,546.9450733311999,537.3420299647863,538.4058415293189,303798
2015-03-13,531.0967407226562,548.1028393347145,523.3535649299441,542.2049888606755,838350
2015-03-16,534.4038696289062,538.369546714067,528.70862605869,534.0636927378997,183722
2015-03-17,536.27099609375,539.4189210598965,531.1040504717804,536.2565119520333,310693
2015-03-18,531.0678100585938,537.247900673389,528.5639430541594,537.247900673389,309559
2015-03-19,522.7745971679688,539.6793621005529,520.3141255263766,532.3269154537478,343525
2015-03-20,523.2740478515625,526.8271854332655,513.8012470337535,522.7747170641879,350031
2015-03-23,525.3436279296875,533.3401332238753,518.114266859659,527.5436143659556,313234
2015-03-24,520.0825805664062,529.7217469835682,518.143137071302,522.5068706228955,377892
